Subject,SubskillID,SubskillDescription,ConceptGroup,DetailedObjective
Science,SCI003-01-B,Identify patterns in weather conditions over time,Communication Skills,Discuss how weather affects daily activities
Science,SCI003-01-B,Identify patterns in weather conditions over time,Prediction Skills,Make simple predictions about tomorrow's weather based on patterns
Science,SCI003-01-B,Identify patterns in weather conditions over time,Prediction Skills,Predict typical weather for an upcoming season
Science,SCI003-01-B,Identify patterns in weather conditions over time,Prediction Skills,Connect cloud types to likely weather conditions
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Daily Activities,Identify appropriate clothing choices for different weather conditions
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Daily Activities,Match outdoor activities to suitable weather conditions
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Daily Activities,Explain why certain activities can't be done in specific weather
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Safety Awareness,Recognize basic weather safety rules for different conditions
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Safety Awareness,Identify safe places during severe weather
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Safety Awareness,Match weather warnings to appropriate safety responses
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Environmental Impact,Observe how rain affects plant growth
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Environmental Impact,Identify how wind moves objects outdoors
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Environmental Impact,Describe how weather changes the appearance of trees
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Animal Behavior,Notice how animals behave differently in various weather conditions
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Animal Behavior,Identify where common animals go during rain or cold
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Home Life,List indoor activities for rainy weather
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Home Life,Identify ways weather affects how we travel to school
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Home Life,Recognize how weather influences daily routines
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Weather Tools,Match weather tools to their basic functions
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Weather Tools,Identify simple ways to measure rainfall
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Weather Tools,Use weather symbols to record daily conditions
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Seasonal Changes,Compare activities in different seasons
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Seasonal Changes,Sort clothing by appropriate season
Science,SCI003-01-C,Explore how weather affects daily life and the environment,Seasonal Changes,Match foods and activities to different seasons
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Basic Recognition,Name the four seasons in order
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Basic Recognition,Match season names to common seasonal pictures
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Weather Patterns,Identify typical weather conditions for each season
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Weather Patterns,Sort weather symbols into appropriate seasonal groups
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Nature Changes,Describe how trees look different in each season
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Nature Changes,Match pictures of plants and animals to their seasonal behaviors
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Nature Changes,Identify seasonal changes in daylight hours
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Daily Life,Select appropriate clothing for each season
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Daily Life,Match seasonal activities to the correct season
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Daily Life,Identify seasonal foods and celebrations
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Observation Skills,Record daily weather patterns using simple symbols
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Observation Skills,Compare weather conditions between two different seasons
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Observation Skills,Document seasonal changes in a simple nature journal
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Creative Expression,Draw pictures representing each season
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Creative Expression,Act out seasonal activities and changes
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Creative Expression,Create seasonal collages using appropriate colors and images
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Calendar Skills,Place seasonal events in chronological order
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Calendar Skills,Match months to their corresponding seasons
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Calendar Skills,Identify current season and predict the next season
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Environmental Awareness,Describe how local weather changes with seasons
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Environmental Awareness,Identify seasonal safety practices
Science,SCI003-01-D,Recognize the four seasons and their characteristics,Environmental Awareness,Recognize how seasons affect daily activities
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,States of Matter,Identify ice as frozen water through observation
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,States of Matter,Recognize steam or water vapor rising from hot water
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,Natural Environment,Identify clouds as a form of water in the sky
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,Observation Skills,Sort pictures of water sources into natural and human-made categories
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,Observation Skills,Match different forms of water to their common locations
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,Weather Connections,Identify rain and snow as forms of water from the sky
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,Weather Connections,Recognize that puddles appear after rain
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,Daily Life,List ways we use water in our daily activities
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,Daily Life,Identify sources of drinking water in their environment
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,Hands-on Investigation,Compare water in different forms through simple experiments
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,Hands-on Investigation,Observe and describe how water changes forms when frozen or heated
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,Visual Documentation,Draw pictures showing different places where water can be found
Science,SCI003-02-A,Recognize that water can be found in many forms and locations on Earth,Visual Documentation,Create a simple map marking water sources in their school environment
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Basic Observation,Describe how water flows downhill in the playground or sandbox
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Basic Observation,Identify places where moving water has made paths in soil
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Hands-on Investigation,Create a small hill in sand and observe what happens when water is poured on top
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Hands-on Investigation,Use a straw to blow air across sand and observe changes
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Hands-on Investigation,Build simple structures in sand and test how they change when water flows past
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Cause and Effect,Predict what will happen to a pile of sand when water is poured on it
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Cause and Effect,Explain how rain can change the shape of a sandbox
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Cause and Effect,Connect wind strength to how far sand or soil moves
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Real World Application,Identify evidence of water erosion in the schoolyard after rain
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Real World Application,Recognize how wind has moved playground sand or mulch
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Real World Application,Observe how puddles form and change playground surfaces
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Communication Skills,Draw pictures showing how water changes land
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Communication Skills,Use simple terms to describe how wind moves materials
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Communication Skills,Share observations about changes in sandbox after rain
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Problem Solving,Suggest ways to protect sand structures from water flow
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Problem Solving,Design simple barriers to slow water movement in sand
Science,SCI003-02-B,Investigate how wind and water can change the shape of the land,Problem Solving,Test different materials to see which resist wind movement best
Science,SCI003-02-C,Explore natural resources and how people use them,Basic Recognition,Match natural resources to their common everyday uses
Science,SCI003-02-C,Explore natural resources and how people use them,Basic Recognition,Sort objects as coming from natural or human-made sources
Science,SCI003-02-C,Explore natural resources and how people use them,Resource Uses,Explain how water is used in daily activities at home and school
Science,SCI003-02-C,Explore natural resources and how people use them,Resource Uses,Connect food items to their natural resource origins
Science,SCI003-02-C,Explore natural resources and how people use them,Conservation,Demonstrate simple water conservation practices
Science,SCI003-02-C,Explore natural resources and how people use them,Conservation,List two ways to save natural resources at home
Science,SCI003-02-C,Explore natural resources and how people use them,Conservation,Identify activities that help protect natural resources
Science,SCI003-02-C,Explore natural resources and how people use them,Observation Skills,Describe changes in natural resources across seasons
Science,SCI003-02-C,Explore natural resources and how people use them,Observation Skills,Record daily weather patterns using simple symbols
Science,SCI003-02-C,Explore natural resources and how people use them,Observation Skills,Compare natural resources found in different locations
Science,SCI003-02-C,Explore natural resources and how people use them,Practical Applications,Draw pictures showing how people use natural resources
Science,SCI003-02-C,Explore natural resources and how people use them,Practical Applications,Create a simple model showing how plants need soil and water
Science,SCI003-02-C,Explore natural resources and how people use them,Practical Applications,Sort recyclable materials into appropriate categories
Science,SCI003-02-C,Explore natural resources and how people use them,Environmental Awareness,Recognize that natural resources are limited
Science,SCI003-02-C,Explore natural resources and how people use them,Environmental Awareness,Identify ways to reduce waste of natural resources
Science,SCI003-02-C,Explore natural resources and how people use them,Environmental Awareness,Express why it's important to care for natural resources
Science,SCI003-02-D,Identify basic landforms and bodies of water,Visual Discrimination,Compare and contrast mountains and hills using size and shape
Science,SCI003-02-D,Identify basic landforms and bodies of water,Visual Discrimination,Sort pictures of land and water features into correct categories
Science,SCI003-02-D,Identify basic landforms and bodies of water,Vocabulary Building,Use correct terms to describe simple landforms in their local area
Science,SCI003-02-D,Identify basic landforms and bodies of water,Vocabulary Building,Match vocabulary cards to pictures of basic landforms and water bodies
Science,SCI003-02-D,Identify basic landforms and bodies of water,Model Creation,Create simple models of landforms using clay or playdough
Science,SCI003-02-D,Identify basic landforms and bodies of water,Model Creation,Build a basic landscape including both land and water features using materials
Science,SCI003-02-D,Identify basic landforms and bodies of water,Real World Connection,Recognize familiar landforms in their own neighborhood or region
Science,SCI003-02-D,Identify basic landforms and bodies of water,Real World Connection,Identify bodies of water they have visited personally
Science,SCI003-02-D,Identify basic landforms and bodies of water,Pattern Recognition,Group similar landforms based on common characteristics
Science,SCI003-02-D,Identify basic landforms and bodies of water,Pattern Recognition,Match similar water bodies based on shared features
Science,SCI003-02-D,Identify basic landforms and bodies of water,Map Skills,Locate basic landforms on simple picture maps
Science,SCI003-02-D,Identify basic landforms and bodies of water,Map Skills,Find and point to water bodies on simplified maps
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Basic Observation,Identify the sun's position in the sky during morning time
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Basic Observation,Identify the sun's position in the sky during afternoon time
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Basic Observation,Recognize that the sun appears to move from east to west
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Pattern Recognition,Compare the sun's position at two different times of day
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Pattern Recognition,Identify that the sun follows the same path each day
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Pattern Recognition,Match pictures of sun positions with different times of day
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Shadow Investigation,Observe how shadows change length during different times of day
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Shadow Investigation,Draw pictures showing shadow positions at different times
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Shadow Investigation,Predict where shadows will be at different times of day
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Directional Awareness,Identify east and west in relation to sun movement
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Directional Awareness,Use basic direction words to describe sun's path
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Time Concepts,Sequence pictures of sun positions throughout the day
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Time Concepts,Match sun positions with different parts of the school day
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Safety Awareness,Demonstrate safe ways to observe the sun indirectly
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Safety Awareness,Explain why we shouldn't look directly at the sun
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Safety Awareness,Use appropriate tools for sun observation safely
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Documentation Skills,Draw simple pictures showing sun position at different times
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Documentation Skills,Use basic charts to record daily sun observations
Science,SCI003-03-A,Observe and describe the apparent movement of the sun across the sky,Documentation Skills,Create simple models showing sun movement across the sky
Science,SCI003-03-B,Recognize basic features of the day and night sky,Sky Objects,Identify the sun as the main object visible in the daytime sky
Science,SCI003-03-B,Recognize basic features of the day and night sky,Sky Objects,Describe the basic appearance of the moon as seen from Earth
Science,SCI003-03-B,Recognize basic features of the day and night sky,Sky Patterns,Observe that the sun appears to move across the sky during the day
Science,SCI003-03-B,Recognize basic features of the day and night sky,Sky Patterns,Recognize that stars are only visible at night
Science,SCI003-03-B,Recognize basic features of the day and night sky,Sky Patterns,Notice that the moon can sometimes be seen during the day
Science,SCI003-03-B,Recognize basic features of the day and night sky,Sky Colors,Describe the typical color of the daytime sky
Science,SCI003-03-B,Recognize basic features of the day and night sky,Sky Colors,Identify the darker appearance of the night sky
Science,SCI003-03-B,Recognize basic features of the day and night sky,Sky Colors,Compare and contrast day and night sky colors
Science,SCI003-03-B,Recognize basic features of the day and night sky,Observation Skills,Draw simple pictures of objects seen in the day sky
Science,SCI003-03-B,Recognize basic features of the day and night sky,Observation Skills,Draw simple pictures of objects seen in the night sky
Science,SCI003-03-B,Recognize basic features of the day and night sky,Observation Skills,Use simple words to describe what they see in the sky
Science,SCI003-03-B,Recognize basic features of the day and night sky,Daily Changes,Identify when the sun rises and sets
Science,SCI003-03-B,Recognize basic features of the day and night sky,Daily Changes,Recognize that daylight and darkness alternate
Science,SCI003-03-B,Recognize basic features of the day and night sky,Daily Changes,Connect daily activities with day or night conditions
Science,SCI003-03-B,Recognize basic features of the day and night sky,Weather Connection,Notice how clouds can block sky objects from view
Science,SCI003-03-B,Recognize basic features of the day and night sky,Weather Connection,Identify basic cloud types in the daytime sky
Science,SCI003-03-B,Recognize basic features of the day and night sky,Weather Connection,Describe how weather affects sky visibility
Science,SCI003-03-B,Recognize basic features of the day and night sky,Safety Awareness,Understand basic sun safety rules
Science,SCI003-03-B,Recognize basic features of the day and night sky,Safety Awareness,Know not to look directly at the sun
Science,SCI003-03-B,Recognize basic features of the day and night sky,Safety Awareness,Practice safe sky observation methods
Science,SCI004-01-A,Ask questions about how things work,Basic Observation,Use senses to observe and describe how familiar toys move
Science,SCI004-01-A,Ask questions about how things work,Basic Observation,Identify which objects need to be pushed or pulled to work
Science,SCI004-01-A,Ask questions about how things work,Basic Observation,Notice what happens when simple machines like wheels are used
Science,SCI004-01-A,Ask questions about how things work,Question Formation,"Ask ""what"" questions about how familiar objects work"
Science,SCI004-01-A,Ask questions about how things work,Question Formation,"Ask ""how"" questions about simple machines"
Science,SCI004-01-A,Ask questions about how things work,Question Formation,Generate questions about what makes toys move or stop
Science,SCI004-01-A,Ask questions about how things work,Curiosity Development,Express wonder about how everyday objects function
Science,SCI004-01-A,Ask questions about how things work,Curiosity Development,Show interest in exploring new mechanical objects
Science,SCI004-01-A,Ask questions about how things work,Curiosity Development,Demonstrate eagerness to learn how things are built
Science,SCI004-01-A,Ask questions about how things work,Communication Skills,Share observations about how playground equipment works
Science,SCI004-01-A,Ask questions about how things work,Communication Skills,Discuss with classmates how different toys operate
Science,SCI004-01-A,Ask questions about how things work,Communication Skills,Use simple words to describe mechanical movements
Science,SCI004-01-A,Ask questions about how things work,Problem Recognition,Identify when objects aren't working as expected
Science,SCI004-01-A,Ask questions about how things work,Problem Recognition,Notice patterns in how similar objects function
Science,SCI004-01-A,Ask questions about how things work,Problem Recognition,Point out missing parts needed for objects to work
Science,SCI004-01-A,Ask questions about how things work,Exploration Skills,Safely investigate how classroom tools function
Science,SCI004-01-A,Ask questions about how things work,Exploration Skills,Test different ways to make objects move
Science,SCI004-01-A,Ask questions about how things work,Exploration Skills,Compare how different objects respond to same actions
Science,SCI004-01-A,Ask questions about how things work,Cause and Effect,Connect actions with resulting movements
Science,SCI004-01-A,Ask questions about how things work,Cause and Effect,Predict what might happen when objects interact
Science,SCI004-01-A,Ask questions about how things work,Cause and Effect,Explain simple cause-and-effect relationships in toys
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Basic Drawing,Draw a simple picture showing how to make a block tower more stable
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Basic Drawing,Create a basic sketch showing how to keep a ball from rolling off a table
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Basic Drawing,Draw before and after pictures of a solution to organizing classroom toys
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Model Building,Build a simple bridge using blocks to cross a small gap
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Model Building,Create a model using classroom materials to protect an egg from breaking
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Model Building,Construct a simple shelter for a stuffed animal using available materials
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Problem Recognition,Identify a simple classroom problem that needs a solution
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Problem Recognition,Describe why certain objects need to be modified to work better
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Problem Recognition,Explain why a design might not work and need changing
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Design Communication,Share a drawing of a solution with classmates using simple labels
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Design Communication,Explain how their model solves a specific problem
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Design Communication,Present a simple sketch showing improvements to an existing design
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Design Testing,Test a simple model and identify if it solved the problem
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Design Testing,Make one change to improve a model that didn't work first time
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Design Testing,Compare two different solutions to the same simple problem
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Materials Selection,Choose appropriate materials for building a simple model
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Materials Selection,Explain why certain materials work better for specific solutions
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Materials Selection,Sort materials based on their usefulness for a design task
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Iteration Skills,Revise a simple sketch based on testing results
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Iteration Skills,Modify a model after seeing it doesn't fully solve the problem
Science,SCI004-01-B,Develop simple sketches or models to solve a problem,Iteration Skills,Identify one way to make their design work better
Science,SCI004-01-C,Test and improve simple designs,Basic Testing,Try out a simple block tower and describe if it stands or falls
Science,SCI004-01-C,Test and improve simple designs,Basic Testing,Test if a paper airplane can fly straight ahead
Science,SCI004-01-C,Test and improve simple designs,Basic Testing,Check if a simple boat made of foil can float
Science,SCI004-01-C,Test and improve simple designs,Making Improvements,Add support to make a block tower more stable
Science,SCI004-01-C,Test and improve simple designs,Making Improvements,Modify paper airplane wings to help it fly better
Science,SCI004-01-C,Test and improve simple designs,Making Improvements,Change the shape of a foil boat to hold more items
Science,SCI004-01-C,Test and improve simple designs,Problem Solving,Identify why a design didn't work as planned
Science,SCI004-01-C,Test and improve simple designs,Problem Solving,Suggest one way to fix a wobbly structure
Science,SCI004-01-C,Test and improve simple designs,Problem Solving,Compare two versions of the same design
Science,SCI004-01-C,Test and improve simple designs,Communication,Draw a picture showing how a design was improved
Science,SCI004-01-C,Test and improve simple designs,Communication,Use simple words to explain why changes were made
Science,SCI004-01-C,Test and improve simple designs,Communication,Share improvements with classmates using show-and-tell
Science,SCI004-01-C,Test and improve simple designs,Safety Awareness,Follow basic safety rules while testing designs
Science,SCI004-01-C,Test and improve simple designs,Safety Awareness,Keep workspace neat during testing
Science,SCI004-01-C,Test and improve simple designs,Safety Awareness,Use materials carefully and appropriately
Science,SCI004-01-C,Test and improve simple designs,Observation Skills,Watch how different materials behave when tested
Science,SCI004-01-C,Test and improve simple designs,Observation Skills,Notice what happens when changes are made
Science,SCI004-01-C,Test and improve simple designs,Observation Skills,Identify successful and unsuccessful test results
Science,SCI004-01-C,Test and improve simple designs,Collaborative Testing,Work with a partner to test a simple design
Science,SCI004-01-C,Test and improve simple designs,Collaborative Testing,Share ideas for improvements with others
Science,SCI004-01-C,Test and improve simple designs,Collaborative Testing,Help teammates during testing activities
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Tool Recognition,Match pictures of tools to their common uses
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Tool Safety,Demonstrate proper handling of basic classroom tools
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Tool Safety,Identify safe and unsafe ways to use common tools
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Tool Safety,List three basic safety rules for using classroom tools
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Tool Function,Select appropriate tools for specific classroom tasks
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Tool Function,Explain why certain tools make specific tasks easier
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Tool Function,Compare different tools that can be used for the same task
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Practical Application,Use scissors correctly to cut along straight lines
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Practical Application,Measure objects using non-standard units
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Practical Application,Complete a simple craft project using appropriate tools
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Problem Solving,Identify when a tool would make a task easier
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Problem Solving,Suggest alternative tools when first choice isn't available
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Problem Solving,Describe how tools help solve everyday problems
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Tool Comparison,Compare similar tools and explain their differences
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Tool Comparison,Identify which tool would work better for a specific task
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Real-World Connection,Identify common tools used at home
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Real-World Connection,Match tools to the jobs people do
Science,SCI004-02-A,Identify and use simple tools to make tasks easier,Real-World Connection,Describe how tools help in daily activities
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Basic Recognition,Name three different technologies used in the classroom
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Basic Recognition,Match pictures of technology tools with their common uses
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Daily Applications,Explain how family members use different technologies to help them work
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Daily Applications,Describe how technology helps us communicate with others
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Compare and Contrast,Compare old and new versions of similar technologies (like phones)
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Compare and Contrast,Identify which tasks need technology and which don't
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Safety Awareness,Identify safe ways to use common technology tools
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Safety Awareness,List three safety rules for using technology
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Safety Awareness,Recognize when to ask for adult help with technology
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Problem Solving,Match technology tools with the problems they help solve
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Problem Solving,Suggest appropriate technology tools for different situations
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Problem Solving,Identify when technology makes a task easier
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Communication Skills,Draw pictures of different ways people use technology
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Communication Skills,Share stories about using technology at home
Science,SCI004-02-B,Explore how people use different technologies in their daily lives,Communication Skills,Explain to a partner how a familiar technology tool works
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Problem Identification,Name a simple problem and match it to a tool that helps solve it (like using an umbrella when it rains)
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Compare and Contrast,Compare how a task is done with and without a helpful tool (like sweeping with a broom versus using hands)
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Historical Context,Identify how simple machines have changed over time (like washing clothes by hand versus using a machine)
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Real-world Application,Match everyday problems with appropriate technological solutions (like using a flashlight in the dark)
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Safety Awareness,Recognize basic safety rules when using simple tools and technologies
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Problem Solving,Suggest a simple tool or technology that could help solve a classroom problem
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Communication Skills,Explain in simple terms how a familiar tool helps make a task easier
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Observation Skills,Identify three ways technology helps in the school environment
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Tool Function,Describe the basic function of common classroom tools and technologies
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Environmental Awareness,Recognize how simple technologies help protect the environment (like recycling bins)
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Sequential Thinking,Order the steps of using a simple tool to solve a problem
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Creative Thinking,Imagine and draw a simple tool that could help solve a common problem
Science,SCI004-02-C,Recognize that people create technologies to solve problems and make work easier,Job Connection,Match different jobs with the tools and technologies they use
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Basic Observation,Sort common classroom objects into groups of those that float and those that sink
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Basic Observation,Predict whether a given object will float or sink before testing
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Basic Observation,Name three objects from home that float and three that sink
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Hands-on Testing,Safely place objects in water to test floating/sinking properties
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Hands-on Testing,Compare the behavior of similar objects made of different materials
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Hands-on Testing,Test multiple objects and record results using pictures
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Pattern Recognition,Group objects by their floating/sinking behavior
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Pattern Recognition,Identify common characteristics of objects that float
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Pattern Recognition,Match similar objects that share floating/sinking properties
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Vocabulary Development,"Use terms ""float"" and ""sink"" correctly in descriptions"
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Vocabulary Development,Describe what happens to objects in water using simple sentences
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Vocabulary Development,"Express predictions using ""I think it will float/sink because..."""
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Application Skills,Choose appropriate objects for water play activities
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Application Skills,Select objects to create a simple boat that floats
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Application Skills,Explain why certain toys are good for bath time
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Safety Awareness,Identify safe objects to test in water
Science,forces-E,Identify objects that naturally float or sink in water through experimentation,Safety Awareness,Demonstrate proper water safety during experiments
