Subject,Grade,UnitID,UnitTitle,SkillID,SkillDescription,SubskillID,SubskillDescription,DifficultyStart,DifficultyEnd,TargetDifficulty
Language Arts,Kindergarten,LA005,Vocabulary Development,LA005-04,Word Usage,LA005-04-J,"Build sentences with magnetic words including new vocabulary",2,4,3  
Language Arts,Kindergarten,LA005,Vocabulary Development,LA005-04,Word Usage,LA005-04-K,"Record spoken sentences using vocabulary words on a digital device",4,6,5  
Language Arts,Kindergarten,LA005,Vocabulary Development,LA005-04,Word Usage,LA005-04-L,"Use vocabulary in simple science experiments (e.g., ""mix"", ""pour"")",3,5,4  
Language Arts,Kindergarten,LA005,Vocabulary Development,LA005-04,Word Usage,LA005-04-M,"Construct a ""word wall"" with illustrated vocabulary cards created by students",2,4,3  
Language Arts,Kindergarten,LA005,Vocabulary Development,LA005-04,Word Usage,LA005-04-N,"Integrate vocabulary into math activities (e.g., ""count five apples"")",2,4,3  
Language Arts,Kindergarten,LA005,Vocabulary Development,LA005-04,Word Usage,LA005-04-O,"Participate in ""word of the day"" challenges during circle time",1,3,2  
Language Arts,Kindergarten,LA005,Vocabulary Development,LA005-04,Word Usage,LA005-04-P,"Create rhyming sentences using new vocabulary words",4,6,5  
Language Arts,Kindergarten,LA005,Vocabulary Development,LA005-04,Word Usage,LA005-04-Q,"Use vocabulary in guided play scenarios (e.g., ""grocery store"" with food words)",3,5,4  
Language Arts,Kindergarten,LA005,Vocabulary Development,LA005-04,Word Usage,LA005-04-R,"Write and illustrate a mini-book using 5-7 new vocabulary words",5,7,6  
Language Arts,Kindergarten,LA005,Vocabulary Development,LA005-04,Word Usage,LA005-04-S,"Develop a class recipe using action and ingredient words",4,6,5  
Language Arts,Kindergarten,LA005,Vocabulary Development,LA005-04,Word Usage,LA005-04-T,"Match vocabulary words to their functions (e.g., ""scissors"" → ""cut"")",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-A,"Sort picture cards into singular/plural nouns (e.g., ""cat/cats"")",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-B,"Add ""a"" or ""an"" to noun phrases using picture prompts (e.g., ""a apple"" → ""an apple"")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-C,"Act out irregular plurals (e.g., ""mouse/mice"") with puppets",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-A,"Match pronouns (I, you, he, she) to corresponding pictures of people",1,3,2  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-B,"Replace nouns with pronouns in spoken sentences (e.g., ""Tom runs"" → ""He runs"")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-C,"Use possessive pronouns (my, your) in show-and-tell activities",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-A,"Demonstrate positional words (in, on, under) using classroom objects",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-B,"Follow instructions with prepositions (e.g., ""Put the bear *beside* the box"")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-C,"Create a scene with toys and describe locations using prepositions",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-06,Verb Forms,LA004-06-A,"Act out present/past tense verbs (e.g., ""jump/jumped"") with gesture games",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-06,Verb Forms,LA004-06-B,"Sort picture cards into ""happening now"" vs. ""already happened""",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-06,Verb Forms,LA004-06-C,"Use helping verbs (is, are) in simple sentences (e.g., ""The cat *is* sleeping"")",3,5,4 
Language Arts,Kindergarten,LA002,Writing,LA002-04,Conventions of Standard English,LA002-04-E,"Capitalize names of people and pets in written sentences",2,4,3  
Language Arts,Kindergarten,LA002,Writing,LA002-04,Conventions of Standard English,LA002-04-F,"Use lowercase letters for all non-initial words in sentences",3,5,4  
Language Arts,Kindergarten,LA002,Writing,LA002-04,Conventions of Standard English,LA002-04-G,"Edit peer writing by circling missing capitals or punctuation",4,6,5  
Language Arts,Kindergarten,LA002,Writing,LA002-04,Conventions of Standard English,LA002-04-H,"Use a spacer tool to ensure consistent finger spaces between words",2,4,3  
Language Arts,Kindergarten,LA002,Writing,LA002-04,Conventions of Standard English,LA002-04-I,"Choose correct end punctuation (., ?, !) for emotion-based sentences",3,5,4  
Language Arts,Kindergarten,LA002,Writing,LA002-04,Conventions of Standard English,LA002-04-J,"Spell 10 high-frequency sight words (e.g., ""the"", ""and"") correctly in writing",3,6,5  
Language Arts,Kindergarten,LA002,Writing,LA002-04,Conventions of Standard English,LA002-04-K,"Identify and fix mixed-up lowercase/uppercase letters in simple sentences",2,4,3  
Language Arts,Kindergarten,LA002,Writing,LA002-04,Conventions of Standard English,LA002-04-L,"Write dates with capitalized month names (e.g., ""October 5"")",4,6,5  
Language Arts,Kindergarten,LA002,Writing,LA002-04,Conventions of Standard English,LA002-04-M,"Use apostrophes in contractions (e.g., ""can't"") with teacher support",5,7,6  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-M,"Sort common vs. proper nouns using picture cards (e.g., ""city"" vs. ""New York"")",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-N,"Identify verbs in action songs (e.g., ""swim"", ""dance"" during music time)",1,3,2  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-O,"Use superlative adjectives (e.g., ""biggest"", ""smallest"") during show-and-tell",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-P,"Match adverbs to verbs in illustrated scenarios (e.g., ""sleep peacefully"")",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-Q,"Create a noun-verb-adjective mural (e.g., ""bright sun shines"")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-R,"Act out adverb-verb pairs (e.g., ""walk slowly"", ""laugh loudly"")",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-S,"Sort words into noun/verb/adjective/adverb categories using interactive games",3,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-T,"Label classroom objects with compound phrases (e.g., ""fluffy pillow"", ""wooden chair"")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-U,"Identify possessive pronouns (my, your) in illustrated story prompts",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-V,"Use prepositions (over, between) to describe toy arrangements",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-W,"Create sentences using conjunctions (and, but) with picture prompts",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-X,"Identify articles (a, an, the) in simple sentences during read-alouds",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-Y,"Sort interjections (e.g., ""Wow!"", ""Oops!"") by emotion using emoji cards",2,3,2  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-Z,"Build sentences with mixed parts of speech using magnetic word kits",4,7,6  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-AA,"Role-play professions using noun-verb pairs (e.g., ""chef cooks"", ""artist paints"")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-AB,"Use demonstrative pronouns (this, that) to describe objects in a scavenger hunt",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-AC,"Identify abstract nouns (e.g., ""love"", ""joy"") in illustrated story contexts",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-AD,"Sort action verbs vs. linking verbs (e.g., ""run"" vs. ""is"") with picture cards",5,7,6  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-AE,"Create a parts-of-speech flipbook with examples (nouns, verbs, adjectives)",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-01,Parts of Speech,LA004-01-AF,"Play ""Grammar Bingo"" with words from different parts of speech",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-D,"Sort nouns by plural endings (-s, -es) using picture cards (e.g., ""bus/buses"", ""box/boxes"")",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-E,"Construct sentences using plural nouns during group storytime (e.g., ""I see two cats."")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-F,"Play a listening game to identify singular/plural nouns (e.g., ""star"" vs. ""stars"")",1,3,2  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-G,"Match irregular plurals (e.g., ""tooth/teeth"") with illustrated flashcards",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-H,"Choose between ""a"", ""an"", or ""the"" for nouns in sentence frames",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-I,"Sort nouns into ""definite (the)"" vs. ""indefinite (a/an)"" categories",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-J,"Complete sentences with missing articles using picture prompts",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-K,"Act out plural nouns in charades (e.g., ""jumping frogs"", ""flying birds"")",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-L,"Create a group story using plural nouns from a themed word bank",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-M,"Find classroom objects and describe them using articles (e.g., ""I found *a* pencil."")",1,3,2  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-N,"Play Plural Noun Bingo with cards showing singular/plural pairs",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-O,"Sort toys into singular/plural groups (e.g., one block vs. three blocks)",1,3,2  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-P,"Use puppets to demonstrate article usage in dialogues (e.g., ""Give me *the* book."")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-Q,"Draw pictures of singular/plural nouns (e.g., one tree vs. many trees)",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-R,"Match article cards (a, an, the) to corresponding noun cards",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-S,"Create a ""Plural Garden"" collage with flowers labeled with plural nouns",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-03,Plurals and Articles,LA004-03-T,"Identify articles in read-aloud texts using highlighters",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-D,"Sort pronouns into subject (I, he, she) and object (me, him, her) categories using picture cards",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-E,"Use possessive pronouns (his, her) to describe family photos during circle time",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-F,"Act out sentences with reflexive pronouns (e.g., ""I did it myself!"") using role-play",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-G,"Match plural pronouns (we, they) to group scenarios (e.g., ""We play soccer."")",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-H,"Replace nouns with pronouns in illustrated storybook sentences (e.g., ""The girl runs"" → ""She runs"")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-I,"Play ""Pronoun Charades"" to act out sentences like ""They are dancing""",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-J,"Sort pronouns by gender (he/she) and number (singular/plural) using interactive charts",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-K,"Use pronouns in daily classroom routines (e.g., ""She is line leader today."")",1,3,2  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-L,"Create pronoun-illustration pairs (e.g., draw ""we"" as two friends holding hands)",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-M,"Identify pronouns in songs or nursery rhymes (e.g., ""Row, row, row *your* boat"")",1,3,2  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-N,"Build sentences with mixed pronouns using magnetic word boards (e.g., ""He likes apples."")",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-04,Basic Pronouns,LA004-04-O,"Use pronouns to describe peers during ""All About Us"" class discussions",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-D,"Sort objects into groups based on positional words (e.g., ""above/below"" using toy shelves)",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-E,"Follow a treasure map with prepositional clues (e.g., ""The key is *next to* the book."")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-F,"Act out prepositions through movement games (e.g., ""Crawl *under* the table!"")",1,3,2  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-G,"Draw and label a scene using 3-4 prepositions (e.g., ""The bird is *on* the branch."")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-H,"Build block structures and describe placements (e.g., ""The red block is *between* two blue blocks."")",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-I,"Play ""Preposition Simon Says"" (e.g., ""Stand *behind* your chair!"")",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-J,"Match sentence cards to pictures showing correct prepositions (e.g., ""The cat is *in front of* the door."")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-K,"Use puppets to role-play prepositional phrases (e.g., ""The frog jumps *over* the log."")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-L,"Create a class book titled ""Where Are We?"" with photos of peers using prepositions",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-M,"Sort preposition cards into ""location"" vs. ""direction"" categories (e.g., ""under"" vs. ""toward"")",5,7,6  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-N,"Design a obstacle course and describe paths using prepositions (e.g., ""Crawl *through* the tunnel."")",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-05,Prepositions,LA004-05-O,"Identify prepositions in read-aloud texts using sticky notes",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-06,Verb Forms,LA004-06-D,"Use future tense verbs with ""will"" in simple sentences (e.g., ""I will play."")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-06,Verb Forms,LA004-06-E,"Match irregular past tense verbs to their present forms using picture cards (e.g., ""run/ran"")",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-06,Verb Forms,LA004-06-F,"Practice subject-verb agreement in spoken sentences (e.g., ""The dog *barks*"" vs. ""Dogs *bark*"")",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-06,Verb Forms,LA004-06-G,"Sort verbs into action (e.g., ""jump"") and linking (e.g., ""is"") categories",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-06,Verb Forms,LA004-06-H,"Play Verb Tense Charades (act out present, past, or future actions)",2,4,3  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-06,Verb Forms,LA004-06-I,"Create sentences using helping verbs (am, is, are) with picture prompts",3,5,4  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-06,Verb Forms,LA004-06-J,"Build a collaborative story using verbs in different tenses (e.g., ""Today we *play*, yesterday we *played*"")",4,6,5  
Language Arts,Kindergarten,LA004,Grammar Basics,LA004-06,Verb Forms,LA004-06-K,"Identify verbs in nursery rhymes or songs (e.g., ""Row, row, row your boat"")",1,3,2  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-A,"Identify the main topic of a story using picture clues (e.g., ""This story is about friendship."")",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-B,"Match supporting details to the main idea using illustrated sentence strips",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-C,"Create a group summary of a story using 1-2 key details",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-04,Comparing Texts,LA006-04-A,"Compare characters from two stories using Venn diagram stickers",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-04,Comparing Texts,LA006-04-B,"Identify similar settings across different books using picture cards",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-04,Comparing Texts,LA006-04-C,"Discuss preferences between stories (e.g., ""I like *Bear Snores On* more because..."")",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-05,Author’s Purpose,LA006-05-A,"Sort books into categories: ""For fun"" vs. ""To teach us something""",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-05,Author’s Purpose,LA006-05-B,"Role-play an author’s goal (e.g., ""I wrote this to make you laugh!"")",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-05,Author’s Purpose,LA006-05-C,"Create a simple class book with a clear purpose (e.g., ""Our Animal Facts Book"")",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-06,Text Features,LA006-06-A,"Identify titles and headings in nonfiction books",1,3,2  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-06,Text Features,LA006-06-B,"Use labels in diagrams to answer simple questions (e.g., ""Point to the butterfly’s wings."")",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-06,Text Features,LA006-06-C,"Create a picture glossary for a class story with teacher support",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-D,"Identify the main problem in a story using picture prompts (e.g., ""The bear is hungry!"")",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-E,"Match solutions to story problems (e.g., ""Share food"" solves ""The bear is hungry"")",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-F,"Label story structure (beginning, middle, end) using sequenced picture cards",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-G,"Describe character traits using adjectives (e.g., ""brave"", ""kind"") with emotion cards",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-H,"Sort stories into fiction vs. nonfiction categories using book covers",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-I,"Predict outcomes based on story events (e.g., ""What will the mouse do next?"")",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-J,"Identify the lesson or moral of a fable (e.g., ""Slow and steady wins the race!"")",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-K,"Compare two versions of the same story (e.g., ""The Three Little Pigs"" vs. ""The True Story"")",5,7,6  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-L,"Retell stories using puppets or props to act out key events",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-M,"Match dialogue bubbles to characters in illustrated scenes",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-N,"Identify repeated phrases or patterns in stories (e.g., ""I’ll huff and puff!"")",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-O,"Draw a story map showing where characters go during the plot",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-P,"Discuss how illustrations contribute to the story mood (e.g., ""dark clouds mean trouble"")",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-01,Story Elements,LA006-01-Q,"Create an alternate ending to a familiar story using drawings or dictation",5,7,6  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-D,"Use picture clues to infer character feelings (e.g., ""How does the bear feel?"")",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-E,"Predict outcomes using prior knowledge (e.g., ""It’s raining. What will she carry?"")",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-F,"Differentiate between explicit and inferred details using sorting cards",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-G,"Role-play character motivations (e.g., ""Why did the mouse hide?"")",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-H,"Identify cause-effect relationships in stories (e.g., ""The vase broke because...""",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-I,"Infer story settings using environmental clues (e.g., snow = winter)",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-J,"Draw conclusions from dialogue (e.g., ""‘I’m scared!’ means the character is...""",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-K,"Use puppets to explain why events happened in a story",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-L,"Guess characters’ unspoken thoughts using thought bubbles",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-M,"Match emotions to character actions (e.g., crying = sad)",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-N,"Create a ‘What’s Missing?’ game to infer omitted story details",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-O,"Use props to act out possible story continuations",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-P,"Discuss ‘What if...?’ scenarios (e.g., ""What if the hero didn’t help?"")",5,7,6  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-02,Inference Making,LA006-02-Q,"Identify clues that foreshadow events (e.g., dark clouds = storm)",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-D,"Sort details into 'Main Idea' and 'Extra Information' using picture cards",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-E,"Draw the main idea and add detail stickers (e.g., 'Friendship' + hugging friends)",1,3,2  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-F,"Use a graphic organizer (web) to link details to the main topic",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-G,"Act out a main idea and details in a puppet show",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-H,"Choose the main idea from 3 options after a read-aloud",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-I,"Create a collage: main idea (center) + details (edges)",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-J,"Play 'Detail Detective' to match clues to main ideas",2,4,3  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-K,"Build a block scene representing a main idea and label details",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-L,"Identify the main idea in a song (e.g., 'The Wheels on the Bus')",1,3,2  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-M,"Discuss how details support the main idea using a class anchor chart",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-N,"Use a tablet app to drag details under the correct main idea",3,5,4  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-O,"Create a 'Main Idea Museum' with student-made exhibits",5,7,6  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-P,"Sequence story pictures to show how details build the main idea",4,6,5  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-Q,"Compare two main ideas using a class Venn diagram",5,7,6  
Language Arts,Kindergarten,LA006,Reading Comprehension,LA006-03,Main Idea and Details,LA006-03-R,"Dictate a sentence about the main idea and draw supporting details",3,5,4     
