Subject,Grade,UnitID,UnitTitle,SkillID,SkillDescription,SubskillID,SubskillDescription,DifficultyStart,DifficultyEnd,TargetDifficulty
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-01,Understanding Daily and Seasonal Time,TIME001-01-D,Name and order the four seasons using environmental clues and weather patterns,2,4,3
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-01,Understanding Daily and Seasonal Time,TIME001-01-E,Match appropriate clothing and activities to weather conditions in different seasons,3,5,4
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-01,Understanding Daily and Seasonal Time,TIME001-01-F,Create a simple weekly schedule using pictures and basic time concepts,4,6,5
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-02,Using Calendars,TIME001-02-A,Recite days of the week in order using songs or rhymes,1,3,2
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-02,Using Calendars,TIME001-02-B,Identify today's day of the week on a calendar,2,4,3
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-02,Using Calendars,TIME001-02-C,Point to yesterday and tomorrow on a calendar,2,4,3
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-02,Using Calendars,TIME001-02-D,Count forward up to 7 days from any given day,3,5,4
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-02,Using Calendars,TIME001-02-E,Identify and mark special events on a monthly calendar,3,5,4
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-02,Using Calendars,TIME001-02-F,Count the number of days between two marked events,4,6,5
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-03,Telling Time to the Hour,TIME001-03-A,Identify the hour hand and minute hand on an analog clock,1,3,2
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-03,Telling Time to the Hour,TIME001-03-B,Count numbers 1-12 in order around an analog clock face,2,4,3
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-03,Telling Time to the Hour,TIME001-03-C,"Recognize and state ""o'clock"" times when hour hand points exactly to a number",3,5,4
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-03,Telling Time to the Hour,TIME001-03-D,Match spoken whole-hour times to analog clock displays,3,5,4
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-03,Telling Time to the Hour,TIME001-03-E,Draw hour hand to show specific whole-hour times on a blank clock face,4,6,5
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-03,Telling Time to the Hour,TIME001-03-F,Match analog clock times to digital displays for whole hours,4,6,5
Mathematics,Kindergarten,TIME001,Time and Calendar,TIME001-03,Telling Time to the Hour,TIME001-03-G,Connect whole-hour times to daily activities in sequence,4,6,5
