"student_id","student_name","student_grade","subject","skill_id","subskill_id","score","attempt_timestamp","curriculum_grade","unit_id","unit_title","skill_description","subskill_description","difficulty_start","difficulty_end","target_difficulty"
1,"Student 1","Kindergarten","Mathematics","COUNT001-03","COUNT001-03-C","9.00","2025-03-16 23:14:01.367036-04","Kindergarten","COUNT001","Counting and Cardinality","Compare numbers","Compare two written numerals between 1-10 using number lines and visual representations","3.00","5.00","4.00"
1,"Student 1","Kindergarten","Mathematics","COUNT001-03","COUNT001-03-C","9.00","2025-03-16 23:14:01.367036-04","Kindergarten","COUNT001","Counting and Cardinality","Compare numbers","Compare two written numerals between 1-10 using number lines and visual representations","3.00","5.00","4.00"
1,"Student 1","Kindergarten","Mathematics","COUNT001-03","COUNT001-03-C","9.00","2025-03-16 23:14:01.367036-04","Kindergarten","COUNT001","Counting and Cardinality","Compare numbers","Compare two written numerals between 1-10 using number lines and visual representations","3.00","5.00","4.00"
1,"Student 1","Kindergarten","Mathematics","COUNT001-03","COUNT001-03-C","9.00","2025-03-16 23:14:01.367036-04","Kindergarten","COUNT001","Counting and Cardinality","Compare numbers","Compare two written numerals between 1-10 using number lines and visual representations","3.00","5.00","4.00"
1,"Student 1","Kindergarten","Mathematics","COUNT001-03","COUNT001-03-C","9.00","2025-03-16 23:14:01.460737-04","Kindergarten","COUNT001","Counting and Cardinality","Compare numbers","Compare two written numerals between 1-10 using number lines and visual representations","3.00","5.00","4.00"
1,"Student 1","Kindergarten","Mathematics","COUNT001-03","COUNT001-03-C","9.00","2025-03-16 23:14:01.460737-04","Kindergarten","COUNT001","Counting and Cardinality","Compare numbers","Compare two written numerals between 1-10 using number lines and visual representations","3.00","5.00","4.00"
1,"Student 1","Kindergarten","Mathematics","COUNT001-03","COUNT001-03-C","9.00","2025-03-16 23:14:01.460737-04","Kindergarten","COUNT001","Counting and Cardinality","Compare numbers","Compare two written numerals between 1-10 using number lines and visual representations","3.00","5.00","4.00"
1,"Student 1","Kindergarten","Mathematics","COUNT001-03","COUNT001-03-C","9.00","2025-03-16 23:14:01.460737-04","Kindergarten","COUNT001","Counting and Cardinality","Compare numbers","Compare two written numerals between 1-10 using number lines and visual representations","3.00","5.00","4.00"
1,"Student 1","Kindergarten","Mathematics","GEOM001-01","GEOM001-01-A","9.00","2025-01-23 03:16:52.877295-05","Kindergarten","GEOM001","Geometry","Identify and describe shapes","Match and name basic 2D shapes (circles, squares, triangles, rectangles) regardless of size, color, or orientation","1.00","3.00","2.00"
1,"Student 1","Kindergarten","Mathematics","GEOM001-01","GEOM001-01-A","9.00","2025-01-23 03:16:52.877295-05","Kindergarten","GEOM001","Geometry","Identify and describe shapes","Match and name basic 2D shapes (circles, squares, triangles, rectangles) regardless of size, color, or orientation","1.00","3.00","2.00"
1,"Student 1","Kindergarten","Mathematics","GEOM001-01","GEOM001-01-A","9.00","2025-01-23 03:16:52.877295-05","Kindergarten","GEOM001","Geometry","Identify and describe shapes","Match and name basic 2D shapes (circles, squares, triangles, rectangles) regardless of size, color, or orientation","1.00","3.00","2.00"
1,"Student 1","Kindergarten","Mathematics","GEOM001-01","GEOM001-01-A","9.00","2025-01-23 03:16:52.877295-05","Kindergarten","GEOM001","Geometry","Identify and describe shapes","Match and name basic 2D shapes (circles, squares, triangles, rectangles) regardless of size, color, or orientation","1.00","3.00","2.00"
1,"Student 1","Kindergarten","Mathematics","GEOM001-02","GEOM001-02-G","10.00","2025-03-16 23:04:17.605015-04","Kindergarten","GEOM001","Geometry","Analyze, compare, create, and compose shapes","Create, extend, and describe repeating patterns using multiple shapes and attributes","7.00","9.00","8.00"
1,"Student 1","Kindergarten","Mathematics","GEOM001-02","GEOM001-02-G","10.00","2025-03-16 23:04:17.605015-04","Kindergarten","GEOM001","Geometry","Analyze, compare, create, and compose shapes","Create, extend, and describe repeating patterns using multiple shapes and attributes","7.00","9.00","8.00"
1,"Student 1","Kindergarten","Mathematics","GEOM001-02","GEOM001-02-G","10.00","2025-03-16 23:04:17.605015-04","Kindergarten","GEOM001","Geometry","Analyze, compare, create, and compose shapes","Create, extend, and describe repeating patterns using multiple shapes and attributes","7.00","9.00","8.00"
1,"Student 1","Kindergarten","Mathematics","GEOM001-02","GEOM001-02-G","10.00","2025-03-16 23:04:17.605015-04","Kindergarten","GEOM001","Geometry","Analyze, compare, create, and compose shapes","Create, extend, and describe repeating patterns using multiple shapes and attributes","7.00","9.00","8.00"
1,"Student 1","Kindergarten","Mathematics","GEOM001-02","GEOM001-02-G","10.00","2025-03-16 23:04:17.899122-04","Kindergarten","GEOM001","Geometry","Analyze, compare, create, and compose shapes","Create, extend, and describe repeating patterns using multiple shapes and attributes","7.00","9.00","8.00"
1,"Student 1","Kindergarten","Mathematics","GEOM001-02","GEOM001-02-G","10.00","2025-03-16 23:04:17.899122-04","Kindergarten","GEOM001","Geometry","Analyze, compare, create, and compose shapes","Create, extend, and describe repeating patterns using multiple shapes and attributes","7.00","9.00","8.00"
1,"Student 1","Kindergarten","Mathematics","GEOM001-02","GEOM001-02-G","10.00","2025-03-16 23:04:17.899122-04","Kindergarten","GEOM001","Geometry","Analyze, compare, create, and compose shapes","Create, extend, and describe repeating patterns using multiple shapes and attributes","7.00","9.00","8.00"
1,"Student 1","Kindergarten","Mathematics","GEOM001-02","GEOM001-02-G","10.00","2025-03-16 23:04:17.899122-04","Kindergarten","GEOM001","Geometry","Analyze, compare, create, and compose shapes","Create, extend, and describe repeating patterns using multiple shapes and attributes","7.00","9.00","8.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:27:44.689611-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:27:44.689611-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:27:44.689611-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:27:44.689611-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:27:44.731287-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:27:44.731287-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:27:44.731287-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:27:44.731287-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:28:52.370859-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:28:52.370859-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:28:52.370859-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:28:52.370859-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:28:52.660855-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:28:52.660855-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:28:52.660855-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 18:28:52.660855-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","10.00","2025-03-16 18:30:39.527015-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","10.00","2025-03-16 18:30:39.527015-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","10.00","2025-03-16 18:30:39.527015-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","10.00","2025-03-16 18:30:39.527015-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","10.00","2025-03-16 18:30:39.572108-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","10.00","2025-03-16 18:30:39.572108-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","10.00","2025-03-16 18:30:39.572108-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","10.00","2025-03-16 18:30:39.572108-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 22:54:34.960548-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 22:54:34.960548-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 22:54:34.960548-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 22:54:34.960548-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 22:54:35.002788-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 22:54:35.002788-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 22:54:35.002788-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","MEAS001-01","MEAS001-01-B","9.00","2025-03-16 22:54:35.002788-04","Kindergarten","MEAS001","Measurement and Data","Describe and compare measurable attributes","Compare and contrast two objects based on a single measurable attribute using direct comparison and comparative language","2.00","4.00","3.00"
1,"Student 1","Kindergarten","Mathematics","OPS001-01","OPS001-01-A","9.00","2025-03-16 03:49:12.608865-04","Kindergarten","OPS001","Operations and Algebraic Thinking","Understand addition as putting together and adding to","Represent addition within 5 using concrete objects, fingers, and acting out situations","1.00","3.00","2.00"
1,"Student 1","Kindergarten","Mathematics","OPS001-01","OPS001-01-A","9.00","2025-03-16 03:49:12.608865-04","Kindergarten","OPS001","Operations and Algebraic Thinking","Understand addition as putting together and adding to","Represent addition within 5 using concrete objects, fingers, and acting out situations","1.00","3.00","2.00"
1,"Student 1","Kindergarten","Mathematics","OPS001-01","OPS001-01-A","9.00","2025-03-16 03:49:12.608865-04","Kindergarten","OPS001","Operations and Algebraic Thinking","Understand addition as putting together and adding to","Represent addition within 5 using concrete objects, fingers, and acting out situations","1.00","3.00","2.00"
1,"Student 1","Kindergarten","Mathematics","OPS001-01","OPS001-01-A","9.00","2025-03-16 03:49:12.608865-04","Kindergarten","OPS001","Operations and Algebraic Thinking","Understand addition as putting together and adding to","Represent addition within 5 using concrete objects, fingers, and acting out situations","1.00","3.00","2.00"
1,"Student 1","Kindergarten","Mathematics","OPS001-01","OPS001-01-A","9.00","2025-03-16 03:49:12.744303-04","Kindergarten","OPS001","Operations and Algebraic Thinking","Understand addition as putting together and adding to","Represent addition within 5 using concrete objects, fingers, and acting out situations","1.00","3.00","2.00"
1,"Student 1","Kindergarten","Mathematics","OPS001-01","OPS001-01-A","9.00","2025-03-16 03:49:12.744303-04","Kindergarten","OPS001","Operations and Algebraic Thinking","Understand addition as putting together and adding to","Represent addition within 5 using concrete objects, fingers, and acting out situations","1.00","3.00","2.00"
1,"Student 1","Kindergarten","Mathematics","OPS001-01","OPS001-01-A","9.00","2025-03-16 03:49:12.744303-04","Kindergarten","OPS001","Operations and Algebraic Thinking","Understand addition as putting together and adding to","Represent addition within 5 using concrete objects, fingers, and acting out situations","1.00","3.00","2.00"
1,"Student 1","Kindergarten","Mathematics","OPS001-01","OPS001-01-A","9.00","2025-03-16 03:49:12.744303-04","Kindergarten","OPS001","Operations and Algebraic Thinking","Understand addition as putting together and adding to","Represent addition within 5 using concrete objects, fingers, and acting out situations","1.00","3.00","2.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-A",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter A","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-B",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter B","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-C",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter C","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-D",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter D","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-E",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter E","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-F",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter F","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-G",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter G","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-H",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter H","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-I",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter I","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-J",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter J","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-K",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter K","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-L",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter L","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-M",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter M","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-N",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter N","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-O",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter O","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-P",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter P","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-Q",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter Q","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-R",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter R","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-S",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter S","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-T",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter T","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-U",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter U","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-V",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter V","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-W",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter W","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-X",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter X","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-Y",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter Y","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","ALPHA001-01","ALPHA001-01-Z",NULL,NULL,"Kindergarten","ALPHA001","Alphabet Recognition","Recognize and pronounce uppercase letters","Recognize and pronounce letter Z","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","NUM001-01","NUM001-01-A",NULL,NULL,"Kindergarten","NUM001","Number Recognition","Recognize and pronounce numbers","Recognize and pronounce number 1","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","NUM001-01","NUM001-01-B",NULL,NULL,"Kindergarten","NUM001","Number Recognition","Recognize and pronounce numbers","Recognize and pronounce number 2","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","NUM001-01","NUM001-01-C",NULL,NULL,"Kindergarten","NUM001","Number Recognition","Recognize and pronounce numbers","Recognize and pronounce number 3","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","NUM001-01","NUM001-01-D",NULL,NULL,"Kindergarten","NUM001","Number Recognition","Recognize and pronounce numbers","Recognize and pronounce number 4","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","NUM001-01","NUM001-01-E",NULL,NULL,"Kindergarten","NUM001","Number Recognition","Recognize and pronounce numbers","Recognize and pronounce number 5","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","NUM001-01","NUM001-01-F",NULL,NULL,"Kindergarten","NUM001","Number Recognition","Recognize and pronounce numbers","Recognize and pronounce number 6","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","NUM001-01","NUM001-01-G",NULL,NULL,"Kindergarten","NUM001","Number Recognition","Recognize and pronounce numbers","Recognize and pronounce number 7","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","NUM001-01","NUM001-01-H",NULL,NULL,"Kindergarten","NUM001","Number Recognition","Recognize and pronounce numbers","Recognize and pronounce number 8","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","ABC123","NUM001-01","NUM001-01-I",NULL,NULL,"Kindergarten","NUM001","Number Recognition","Recognize and pronounce numbers","Recognize and pronounce number 9","1.00","5.00","3.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-01","LA001-01-A",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Print Concepts","Demonstrate proper book handling skills (orientation, covers, page turning)","1.00","3.00","2.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-01","LA001-01-B",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Print Concepts","Identify key book elements (title, author, illustrator) on covers and title pages","2.00","4.00","3.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-01","LA001-01-C",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Print Concepts","Follow text directionality (left-to-right, top-to-bottom, page-by-page)","2.00","4.00","3.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-01","LA001-01-D",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Print Concepts","Distinguish between letters, words, and spaces in printed text","2.00","5.00","3.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-01","LA001-01-E",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Print Concepts","Track text with finger while listening to reading at appropriate pace","3.00","5.00","4.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-01","LA001-01-F",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Print Concepts","Identify basic punctuation marks (period, question mark, exclamation point) and their purposes","3.00","5.00","4.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-01","LA001-01-G",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Print Concepts","Recognize and count words within printed sentences","3.00","6.00","4.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-01","LA001-01-H",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Print Concepts","Identify complete sentences, including capital letters and ending punctuation","4.00","6.00","5.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-01","LA001-01-I",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Print Concepts","Connect spoken words to their written representations in text","4.00","7.00","5.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-03","LA001-03-A",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Phonics and Word Recognition","Match and identify uppercase and lowercase letters in text","2.00","4.00","3.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-03","LA001-03-B",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Phonics and Word Recognition","Demonstrate one-to-one letter-sound correspondences for consonants and vowels","2.00","5.00","4.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-03","LA001-03-C",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Phonics and Word Recognition","Distinguish between long and short vowel sounds in single-syllable words","3.00","6.00","5.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-03","LA001-03-D",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Phonics and Word Recognition","Blend and segment individual sounds (phonemes) in simple CVC words using manipulatives","3.00","5.00","4.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-03","LA001-03-E",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Phonics and Word Recognition","Read common high-frequency sight words in isolation and simple text","3.00","6.00","5.00"
NULL,NULL,"Kindergarten","Language Arts","LA001-03","LA001-03-F",NULL,NULL,"Kindergarten","LA001","Reading Foundations","Phonics and Word Recognition","Identify and read common consonant digraphs (sh, ch, th, wh) and blends (st, pl, br)","4.00","6.00","5.00"
